id,what,where
t1001,obfuscates,communications
t1204,lured,victim
t1089,disabling,system firewall
t1008,uses,multiple protocols c2 server
t1014,modify,typical server functionality
t1048,uploading,hammertoss
t1036,adding,officeupdateservice
t1078,moved,the group
t1203,execute,code
t1140,targeting,victim
t1049,using,netstat command
t1027,hide,urls
t1087,perform,discovery commands net user net group net local group etc
t1081,used,google chrome extension
t1071,encrypted,payload
t1107,delete,registry key
t1032,encrypts,commands
t1049,gather,network connection information
t1048,used,winscp
t1221,retrieve,malicious macro
t1052,named,file
t1159,persists,fruitfly
t1102,created,user profiles
t1107,use,rm -rf
t1083,determine,next actions
t1036,adds,netadapter
t1007,executes,net start
t1113,called,tool
t1041,exfiltrated,machete collected data
t1082,including,os version service pack information processor speed system name os install date
t1099,timestomped,invisimole samples
t1102,handle,twitter
t1059,execute,payloads
t1064,used,vba macros powershell
t1108,used,intrusions
t1063,discover,local firewall settings
t1002,installed,web browsers
t1087,obtain,account names
t1112,register,created service
t1192,opened,messages
t1032,use,rsa keys
t1205,using,backdoor espeon
t1073,load,malicious dll
t1204,get,users click microsoft office attachments
t1016,retrieve,ip addresses
t1040,sniff,network traffic
t1045,pack,bandook
t1041,gathered,data
t1525,associated,permissions
t1223,run,executable
t1083,checked,programdata folder folders files keywords kasper panda eset
t1480,observed,equation
t1016,gathers,ip address domain
t1003,leveraging,windows vault mechanism
t1107,removing,applications
t1105,download,textmate cobalt strike beacon payload
t1055,load,module
t1035,using,psexec
t1071,directed,redleaves
t1082,registered,owner details
t1022,encrypts,files
t1094,uses,custom udp protocol
t1173,used,ole object
t1099,using,borland delphi
t1060,creates,shortcut file
t1087,made,initial communication
t1055,loading,windows pe file
t1045,packed,machete
t1056,contains,keylogging functionality
t1204,relies,users
t1060,used,javascript
t1497,determine,malware debugging environment
t1082,executed,ver command
t1203,exploited,microsoft office vulnerabilities cve-2017 11882 cve-2018 0802
t1018,enumerate,victim network
t1114,searches,outlook files directories
t1060,placed,scripts
t1080,shared,drives
t1036,used,esentutl
t1071,used,email
t1049,obtain,information victim network connections
t1083,lists,information files directory
t1204,lured,victims
t1497,detect,badpatch
t1094,leaving,connection
t1107,reduce,fingerprint system
t1063,known,products
t1007,uses,tasklist directory command
t1007,interact,services
t1055,given,pid
t1056,used,gearshift
t1078,victim,networks
t1047,used,impacket wmiexec module
t1085,load,victims
t1047,delete,shadow copies
t1068,exploit,vulnerabilities ms14 058
t1119,compress,multiple documents dccc dnc networks
t1018,used,publicly available tools
t1053,using,schtasks directory directory command
t1046,conduct,port scans
t1068,exploited,cve-2016 0167 local vulnerability
t1205,triggered,reverse shell
t1086,load,memory
t1527,including,gmail yahoo mail
t1090,configured,cobalt strike
t1136,created,victims accounts
t1023,achieves,persistence
t1064,install,persistence mechanisms
t1050,starts,system
t1105,update,malware
t1064,use,vbscript powershell javascript code
t1094,using,http post requests
t1170,uses,mshta
t1189,conducted,watering holes schemes
t1008,fails,initial communication
t1074,used,director
t1497,prevent,emulators sandboxes
t1071,encoding,the group backdoor
t1155,uses,applescript
t1107,delete,moonwind
t1009,confuse,malware analysts
t1219,modified,teamviewer client
t1123,sent,janicab
t1530,accessing,cloud resources
t1059,invoke,reverse shell
t1105,writing,file
t1091,inserted,infected usb device
t1480,utilizing,environmental keying
t1107,delete,elise
t1120,detect,victim system camera initial infection
t1057,running,tasklist
t1094,exfiltrate,data
t1112,modify,subkeys
t1035,uses,services
t1190,exploited,facing server
t1112,modifies,conditions registry
t1082,gather,system
t1010,enumerate,active windows
t1107,scheduled,tasks
t1485,destroy,data
t1060,modified,startup files
t1501,using,systemd service
t1057,list,systems
t1023,executes,file
t1107,deleting,files payloads
t1099,creating,new
t1059,uploaded,output
t1077,interact,admin$ network share
t1490,uses,vssadmin wbadmin bcdedit wmic
t1056,steals,clipboard contents
t1010,obtains,application titles
t1016,enumerate,parent domain local machine
t1105,request,two files file one malicious email attachment
t1059,allows,adversaries infected host
t1077,used,net use commands
t1002,stolen,data
t1099,copying,timestamp
t1193,using,and/or
t1097,required,three steps
t1107,launches,script
t1083,gather,list files directories infected system
t1173,used,malware
t1053,scheduling,unnamed task
t1064,used,vbscript javascript files
t1057,using,tasklist directory
t1047,uses,windows management instrumentation
t1134,make,tokens
t1056,gather,keystrokes
t1497,detect,sandbox analysis environments
t1040,captured,usernames hashed passwords
t1107,clean,environment
t1140,writing,execution commands
t1140,used,custom base64 routine
t1033,collects,victims username
t1045,packed,vermin
t1132,base64-encoded,coreshell c2 messages
t1059,read,results
t1223,weaponized,chm files
t1016,including,information tcp / ip dns dhcp
t1087,display,accounts
t1005,including,certificates cookies
t1100,created,web shells
t1055,execute,malicious code
t1047,post,compromise cleanup
t1082,gather,victim computer name
t1027,obfuscated,launcher
t1132,uses,encoding
t1136,add,account
t1107,prevent,detection
t1105,contains,network loader remote attackers local victim
t1003,dumping,credentials
t1497,performs,several anti vm sandbox checks
t1064,uses,file
t1132,encoding,base64
t1091,spread,flame
t1064,uses,python vbs scripts
t1046,launch,port scans
t1046,perform,port scanning tcp udp ports
t1057,creates,backdoor remote attackers
t1053,creates,establish
t1050,installs,reaver
t1032,encrypted,c2 traffic
t1018,collects,list available servers command net view
t1486,paid,ransom
t1108,obtained,owa account credentials
t1074,named,file
t1099,match,creation time kernel32
t1020,receiving,commands
t1078,used,valid
t1027,supports,file encryption
t1107,used,files
t1033,sends,felismus
t1015,replaces,sticky keys binary directory
t1083,collects,information available drives default browser desktop file list my documents internet history program files root available drives
t1181,execute,return
t1193,embedded,malicious macros
t1033,gather,username
t1107,uses,sdelete
t1099,set,certain attributes creation / modification timestamps
t1082,query,windows registry
t1129,call,dll functions
t1179,notified,zebrocy
t1036,associated,filenames
t1113,take,screenshots desktop target application windows
t1071,used,http dns
t1026,consists,romeowhiskey two
t1010,capture,active windows machine
t1145,intercepted,unencrypted private keys well private key pass phrases
t1001,hide,command and control communications
t1001,hide,c2 communication
t1002,compress,data
t1002,compress,document
t1003,decrypt,group policy preference xml file
t1003,dump,credential
t1003,dump,lsass process memory
t1003,dump,password
t1003,dump,process memory
t1003,enumerate,active directory hash
t1003,enumerate,cached credential
t1003,enumerate,group policy preference xml file
t1003,enumerate,local security authority secret
t1003,enumerate,lsa secret
t1003,enumerate,ntds file
t1003,enumerate,sam
t1003,enumerate,sam database
t1003,enumerate,sam file
t1003,extract,active directory hash
t1003,extract,cached credential
t1003,extract,group policy preference xml file
t1003,extract,local security authority secret
t1003,extract,lsa secret
t1003,extract,ntds file
t1003,extract,sam
t1003,extract,sam database
t1003,extract,sam file
t1003,extract,credential registry key
t1003,extract,password registry key
t1003,gather,active directory hash
t1003,gather,c2 traffic
t1003,gather,group policy preference xml file
t1003,gather,local security authority secret
t1003,gather,lsa secret
t1003,gather,ntds file
t1003,gather,sam
t1003,gather,sam database
t1003,gather,sam file
t1003,retrive,active directory hash
t1003,retrive,cached credential
t1003,retrive,group policy preference xml file
t1003,retrive,local security authority secret
t1003,retrive,lsa secret
t1003,retrive,ntds file
t1003,retrive,sam
t1003,retrive,sam database
t1003,retrive,sam file
t1003,use,credential dumping
t1004,modify,winlogon shell registry key
t1004,modify,winlogon userinit registry key
t1004,modify,winlogon registry key
t1004,modify,winlogon notify registry key
t1005,search,file system
t1006,read,file
t1006,write,file
t1007,enumerate,service
t1007,enumerate,service configuration
t1007,get,service information
t1007,get,service configuration information
t1007,list,service
t1007,list,service configuration
t1007,obtain,service information
t1007,obtain,service configuration information
t1007,query,service
t1007,query,service configuration
t1008,use,alternate communication channel
t1008,use,fallback communication channel
t1009,add,junk data
t1010,get,open application windows list
t1011,exfiltrate,data
t1012,interact,registry key
t1012,interact,registry entry
t1012,query,registry key
t1012,query,registry entry
t1013,use,port monitors
t1014,use,rootkit
t1015,modify,registry key
t1015,configure,cmd.exe
t1015,replace,accessibility program
t1015,replace,atbroker.exe
t1015,replace,displayswitch.exe
t1015,replace,magnify.exe
t1015,replace,narrator.exe
t1015,replace,osk.exe
t1015,replace,sethc.exe
t1015,replace,utilman.exe
t1016,look,network configuration
t1016,look,system setting
t1016,search,network configuration
t1016,search,system setting
t1017,deploy,code
t1017,deploy,software
t1017,execute,code
t1017,execute,software
t1018,get,hostname list
t1018,get,ip address list
t1018,get,logical identifier
t1018,get,system list
t1019,modify,bios
t1019,modify,system firmware
t1019,modify,uefi
t1019,overwrite,bios
t1019,overwrite,system firmware
t1019,overwrite,uefi
t1020,exfiltrate,data
t1020,exfiltrate,document
t1021,login,remote system
t1021,login,service
t1022,encrypt,data
t1023,create,shortcut
t1023,edit,existing shortcut
t1023,edit,target path
t1023,replace,existing shortcut
t1023,replace,target path
t1023,use,shortcut
t1024,encode,c2 traffic
t1024,encrypt,c2 traffic
t1024,encode,command and control traffic
t1024,encrypt,command and control traffic
t1025,access,removable media
t1025,collect,removable media data
t1025,mount,removable media
t1025,read,removable media
t1025,search,removable media
t1026,split,c2 traffic
t1026,split,communication
t1026,split,command and control traffic
t1026,split,network traffic
t1027,archive,code
t1027,archive,command
t1027,archive,executable
t1027,archive,message
t1027,archive,payload
t1027,archive,portion of file
t1027,archive,powershell command
t1027,compress,code
t1027,compress,command
t1027,compress,executable
t1027,compress,message
t1027,compress,payload
t1027,compress,portion of file
t1027,compress,powershell command
t1027,encode,code
t1027,encode,command
t1027,encode,executable
t1027,encode,message
t1027,encode,payload
t1027,encode,portion of file
t1027,encode,powershell command
t1027,encrypt,code
t1027,encrypt,command
t1027,encrypt,executable
t1027,encrypt,message
t1027,encrypt,payload
t1027,encrypt,portion of file
t1027,encrypt,powershell command
t1027,obfuscate,code
t1027,obfuscate,command
t1027,obfuscate,executable
t1027,obfuscate,message
t1027,obfuscate,payload
t1027,obfuscate,portion of file
t1027,obfuscate,powershell command
t1027,split,code
t1027,split,command
t1027,split,executable
t1027,split,message
t1027,split,payload
t1027,split,portion of file
t1027,split,powershell command
t1028,execute,remote binary
t1028,execute,remote executable file
t1028,execute,remote file
t1028,execute,remote program
t1028,modify,remote registry key
t1028,modify,remote registry entry
t1028,modify,remote service
t1028,run,remote binary
t1028,run,remote executable file
t1028,run,remote file
t1028,run,remote program
t1029,exfiltrate,data
t1030,exfiltrate,data
t1031,corrupt,existing service
t1031,kill,existing service
t1031,modifiy,existing service
t1031,register,existing service
t1031,terminate,existing service
t1032,encode,c2 communication
t1032,encode,command and control communication
t1032,encode,c2 traffic
t1032,encode,command and control traffic
t1032,encrypt,c2 communication
t1032,encrypt,command and control communication
t1032,encrypt,c2 traffic
t1032,encrypt,command and control traffic
t1033,identify,primary user
t1033,identify,set of users
t1033,identify,user
t1034,use,path environment variable misconfiguration
t1034,use,search order hijecking
t1034,use,service path weakness
t1034,use,shortcut path weakness
t1034,use,unqoted path weaknesses
t1035,execute,binary
t1035,execute,command
t1035,execute,script
t1036,change,file metadata
t1036,change,file data
t1036,change,executable location
t1036,change,executable name
t1036,change,process name
t1036,manipulate,executable location
t1036,manipulate,executable name
t1036,modify,file metadata
t1036,modify,executable location
t1036,modify,file data
t1036,modify,executable name
t1036,modify,process name
t1037,insert,logon script code
t1038,modify,dll loading procedure
t1038,use,binary planting attack
t1038,use,dll preload
t1038,use,dll search order hijacking
t1039,access,network share
t1039,access,network share drive
t1039,collect,network share data
t1039,collect,network share drive data
t1039,mount,network share
t1039,mount,network share drive
t1039,read,network share
t1039,read,network share drive
t1039,search,network share
t1039,search,network share drive
t1040,place,network interface
t1040,sniff,network interface
t1041,encode,data
t1041,exfiltrate,data
t1042,modify,file association registry key value
t1042,modify,file association registry entry value
t1043,communicate,c2 communication
t1043,communicate,command and control communication
t1043,communicate,c2 traffic
t1043,communicate,command and control traffic
t1043,send,c2 communication
t1043,send,command and control communication
t1043,send,c2 traffic
t1043,send,command and control traffic
t1044,manipulate,installer binary
t1044,manipulate,executable service
t1044,manipulate,windows service binary
t1044,overwrite,installer binary
t1044,overwrite,executable service
t1044,overwrite,windows service binary
t1044,replace,installer binary
t1044,replace,executable service
t1044,replace,windows service binary
t1045,compress,executable
t1045,compress,software
t1045,encrypt,executable
t1045,encrypt,software
t1045,pack,executable
t1045,pack,software
t1046,list,remote host service list
t1046,get,remote host service
t1047,use,remote procedure call service
t1047,use,rpcs
t1047,use,server message block
t1047,use,smb
t1047,use,windows management instrumentation
t1047,use,wmi
t1047,use,wmi service
t1048,exfiltrate,data different network location
t1048,send,data different network location
t1049,display,network connection
t1049,enumerate,network connection
t1050,create,service
t1050,disguise,service name
t1050,hide,service name
t1050,install,service
t1050,start,service
t1051,add,browser content
t1052,exfiltrate,data
t1053,execute,program
t1053,run,program
t1053,schedule,program
t1054,block,traffic
t1054,disable,etw
t1054,disable,event
t1054,disable,host based sensor
t1054,redirect,etw
t1054,redirect,event
t1054,redirect,host based sensor
t1055,attach,apc queue code
t1055,attach,process code
t1055,attach,process thread code
t1055,attach,process binary
t1055,inject,apc queue code
t1055,inject,elf binary code
t1055,inject,process code
t1055,inject,process thread code
t1055,inject,apc queue dll
t1055,inject,process dll
t1055,inject,process thread dll
t1055,load,code process
t1055,load,process library
t1055,load,shared object process
t1055,manipulate,pe
t1055,manipulate,portable executable
t1055,read,process memory code
t1055,read,process memory data
t1055,write,process memory code
t1055,write,process memory data
t1056,capture,keystroke
t1056,capture,user input
t1056,install,code to portals
t1056,install,code to vpn login
t1056,intercept,keystroke
t1056,intercept,user input
t1056,log,keystroke
t1056,log,user input
t1057,get,process information
t1057,obtain,process information
t1058,alter,imagepath registry key
t1058,alter,service binpath registry key
t1058,alter,service failure parameter registry key
t1058,change,imagepath registry key
t1058,change,service binpath registry key
t1058,change,service failure parameter registry key
t1059,use,cmd
t1059,use,command line interface
t1060,add,run registry key
t1060,add,runonce registry key
t1060,add,runonceex registry key
t1060,add,runservices registry key
t1060,add,runservicesonce registry key
t1060,add,shell folders registry key
t1060,add,user shell folders registry key
t1060,add,userinit registry key
t1060,add,run registry key
t1060,add,runonce registry key
t1060,add,runonceex registry key
t1060,add,runservices registry key
t1060,add,runservicesonce registry key
t1060,add,shell folders registry key
t1060,add,user shell folders registry key
t1060,add,userinit registry key
t1060,create,run registry key
t1060,create,runonce registry key
t1060,create,runonceex registry key
t1060,create,runservices registry key
t1060,create,runservicesonce registry key
t1060,create,shell folders registry key
t1060,create,user shell folders registry key
t1060,create,userinit registry key
t1061,use,system gui
t1062,use,hypervisor
t1063,get,configuration list
t1063,get,defensive tool list
t1063,get,security software list
t1063,get,sensor list
t1064,embed,macro office document
t1064,embed,script office document
t1064,use,bat
t1064,use,command line batch script
t1064,use,javascript
t1064,use,js
t1064,use,metasploit
t1064,use,powershell
t1064,use,powersploit
t1064,use,poweshell script
t1064,use,script
t1064,use,scripting language
t1064,use,vbe
t1064,use,vbs
t1064,use,vbscript
t1064,use,veil
t1065,communicate,command and control communication
t1065,communicate,c2 traffic
t1065,conduct,command and control communication
t1065,conduct,c2 traffic
t1065,send,command and control communication
t1065,send,c2 traffic
t1066,modify,tool
t1067,modify,boot sector
t1067,modify,master boot record
t1067,modify,mbr
t1067,modify,vbr
t1067,modify,volume boot record
t1067,overwrite,boot sector
t1067,overwrite,master boot record
t1067,overwrite,mbr
t1067,overwrite,vbr
t1067,overwrite,volume boot record
t1068,abuse,programming error
t1068,abuse,software vulnerability
t1068,take advantage,programming error
t1068,take advantage,software vulnerability
t1068,use,programming error
t1068,use,software vulnerability
t1069,find,domain level group
t1069,find,local system
t1069,find,permission setting
t1069,search,domain level group
t1069,search,local system
t1069,search,permission setting
t1070,alter,artifact
t1070,alter,event
t1070,alter,event log
t1070,alter,log
t1070,clear,artifact
t1070,clear,event
t1070,clear,event log
t1070,clear,log
t1070,delete,artifact
t1070,delete,event
t1070,delete,event log
t1070,delete,log
t1070,remove,artifact
t1070,remove,event
t1070,remove,event log
t1070,remove,log
t1071,blend,c2 traffic command
t1071,communicate,c2 traffic command
t1071,embed,c2 traffic command
t1071,send,c2 traffic
t1072,use,third party application
t1072,use,third party software
t1073,use,dll side loading vulnerability
t1074,create,file
t1074,create,directory
t1074,combine,data
t1074,combine,file
t1074,copy,data
t1074,copy,file
t1074,keep,data
t1074,keep,file
t1074,stage,data
t1074,stage,file
t1074,store,data
t1074,store,file
t1075,use,hash
t1075,use,password hash
t1076,connect,remote system
t1076,hijack,rdp session
t1076,steal,rdp session
t1077,copy,windows admin share binary
t1077,copy,windows admin share file
t1077,transfer,windows admin share binary
t1077,transfer,windows admin share file
t1078,capture,service account credential
t1078,capture,user credential
t1078,steal,service account credential
t1078,steal,user credential
t1078,use,credential
t1078,use,private key
t1078,utilize,credential
t1078,utilize,private key
t1080,add,code to network drive file
t1080,add,code shared location file
t1080,add,network drive file program
t1080,add program,shared location file program
t1080,add script,network drive file script
t1080,add script,shared location file script
t1081,extract,credential in file
t1081,extract,local file system
t1081,extract,password in file
t1081,extract,remote file share
t1081,locate,credential in file
t1081,locate,local file system
t1081,locate,password in file
t1081,locate,remote file share
t1081,search,credential in file
t1081,search,local file system
t1081,search,password in file
t1081,search,remote file share
t1081,steal,credential in file
t1081,steal,local file system
t1081,steal,password in file
t1081,steal,remote file share
t1082,collect,hardware information
t1082,collect,hardware architecture information
t1082,collect,operating system information
t1082,collect,operating system hotfixes information
t1082,collect,operating system patches information
t1082,collect,operating system version information
t1082,collect,service packs information
t1082,get,hardware information
t1082,get,hardware architecture information
t1082,get,operating system information
t1082,get,operating system hotfixes information
t1082,get,operating system patches information
t1082,get,operating system version information
t1082,get,service packs information
t1082,obtain,hardware information
t1082,obtain,hardware architecture information
t1082,obtain,operating system information
t1082,obtain,operating system hotfixes information
t1082,obtain,operating system patches information
t1082,obtain,operating system version information
t1082,obtain,service packs information
t1083,enumerate,directory
t1083,enumerate,file
t1083,search,file at host location
t1083,search,file at network share
t1084,compile,wmi script mof file
t1084,compile,windows management object file
t1084,compile,wmi object file
t1084,use,wmi script
t1085,execute,cpl
t1085,execute,control panel item file
t1085,execute,javascript
t1085,execute,script
t1086,use,powershell
t1086,execute,powershell
t1087,get,domain account list
t1087,get,local system account list
t1088,bypass,uac
t1088,bypass,user account control
t1089,delete,event logging process
t1089,delete,registry key
t1089,delete,security software
t1089,delete,security tool
t1089,disable,event logging process
t1089,disable,registry key
t1089,disable,security software
t1089,disable,security tool
t1089,kill,event logging process
t1089,kill,registry key
t1089,kill,security software
t1089,kill,security tool
t1089,terminate,event logging process
t1089,terminate,registry key
t1089,terminate,security software
t1089,terminate,security tool
t1090,communicate,c2 communication
t1090,communicate,c2 traffic
t1090,perform,c2 communication
t1090,perform,c2 traffic
t1090,send,c2 communication
t1090,send,c2 traffic
t1091,copy,malware removable media
t1091,copy,malware usb
t1091,move,code removable media
t1091,move,code usb
t1092,communicate,c2 command
t1092,communicate,c2 communication
t1092,communicate,c2 traffic
t1092,perform,c2 command
t1092,perform,c2 communication
t1092,perform,c2 traffic
t1092,relay,c2 command
t1092,relay,c2 communication
t1092,relay,c2 traffic
t1092,send,c2 command
t1092,send,c2 communication
t1092,send,c2 traffic
t1093,create,process
t1093,mask,code execution
t1093,replace,memory
t1093,unmapp,memory
t1094,communicate,c2 communication
t1094,communicate,c2 traffic
t1094,encapsulate,c2 communication
t1094,encapsulate,c2 traffic
t1094,send,c2 communication
t1094,send,c2 traffic
t1095,communicate,c2 communication
t1095,communicate,c2 traffic
t1095,perform,c2 communication
t1095,perform,c2 traffic
t1095,send,c2 communication
t1095,send,c2 traffic
t1096,store,file attribute binary metadata
t1096,store,file attribute file metadata
t1097,use,golden ticket
t1097,use,kerberos authentication
t1097,use,kerberos ticket
t1097,use,service ticket
t1097,use,silver ticket
t1097,use,tgt
t1097,use,ticket granting ticket
t1098,add,account setting
t1098,add,authentication procedure
t1098,add,credential
t1098,add,permission
t1098,add,permission group
t1098,add,second password
t1098,change,account setting
t1098,change,authentication procedure
t1098,change,credential
t1098,change,permission
t1098,change,permission group
t1098,change,second password
t1098,modify,account setting
t1098,modify,authentication procedure
t1098,modify,credential
t1098,modify,permission
t1098,modify,permission group
t1098,modify,second password
t1098,set,account setting
t1098,set,authentication procedure
t1098,set,credential
t1098,set,permission
t1098,set,permission group
t1098,set,second password
t1099,modify,access time file
t1099,modify,change time file
t1099,modify,create time file
t1099,modify,modify time file
t1099,modify,timestamp file
t1100,install,web script
t1100,install,web shell
t1100,place,web script
t1100,place,web shell
t1101,modify,security support provider registry key
t1102,use,common service
t1102,use,web service
t1103,create,appinit dll registry key
t1103,modify,appinit dll registry key
t1103,overwrite,appinit dll registry key
t1104,use,muli stage channel
t1105,copy,file
t1106,use,api
t1106,use,windows application programming interface
t1107,delete,file
t1107,remove,file
t1108,use,remote access tool
t1109,install,firmware
t1109,overwrite,firmware
t1110,perform,brute force technique
t1110,perform,password spraying
t1110,use,brute force technique
t1110,use,password spraying
t1110,use,rainbow table
t1111,capture,one time password
t1111,capture,token input
t1111,connect,network resource
t1111,employ,keylogger
t1111,replay,one time password
t1111,replay,token input
t1111,use,keylogger
t1112,create,registry entry
t1112,create,registry key
t1112,interact,registry entry
t1112,interact,registry key
t1112,modify,registry entry
t1112,modify,registry key
t1113,capture,screen
t1113,capture,screen capture
t1113,capture,screenshot
t1113,take,screen
t1113,take,screen capture
t1113,take,screenshot
t1114,acquire,email address
t1114,acquire,email data
t1114,collect,email address
t1114,collect,email data
t1114,discover,email address
t1114,discover,email data
t1115,access,clipboard data
t1115,collect,clipboard data
t1115,read,clipboard data
t1116,use,code signing certificate
t1117,load,com scriplet
t1117,load,script
t1117,register,com object
t1117,register,dll
t1117,register,embedding control
t1117,register,object link
t1117,unregister,com object
t1117,unregister,dll
t1117,unregister,embedding control
t1117,unregister,object link
t1118,use,installutil
t1119,collect,data
t1119,collect,file type
t1119,collect,information
t1119,collect,location
t1119,collect,name
t1119,copy,data
t1119,copy,file type
t1119,copy,information
t1119,copy,location
t1119,copy,name
t1119,identify,data
t1119,identify,file type
t1119,identify,information
t1119,identify,location
t1119,identify,name
t1119,move,data
t1119,move,file type
t1119,move,information
t1119,move,location
t1119,move,name
t1119,search,data
t1119,search,file type
t1119,search,information
t1119,search,location
t1119,search,name
t1120,gather,connected computer collect
t1120,gather,peripheral device collect
t1120,get,connected computer list
t1120,get,peripheral device list
t1121,collect,connected computer list
t1122,collect,peripheral device list
t1121,use,regasm
t1121,use,regsvcs
t1122,hijack,com
t1122,hijack,com reference
t1122,hijack,com relationship
t1122,hijack,component object model
t1122,use,com
t1122,use,com reference
t1122,use,com relationship
t1122,use,component object model
t1123,capture,audio device
t1123,capture,audio recording
t1123,listen,audio device
t1123,listen,audio recording
t1123,open,audio device
t1123,open,audio recording
t1123,read,audio device
t1123,read,audio recording
t1124,gather,system time
t1124,gather,time zone
t1124,infer,system time
t1124,infer,time zone
t1124,execute,scheduled task file
t1125,leverage,camera
t1125,leverage,webcam
t1125,leverage,video call service
t1125,capture,image
t1125,capture,image file
t1125,capture,video
t1125,capture,video call service
t1125,capture,video recording
t1125,capture,webcam
t1125,record,image
t1125,record,image file
t1125,record,video
t1125,record,video call service
t1125,record,video recording
t1125,record,webcam
t1125,write,image file
t1125,write,video file
t1125,exfiltrate,image file
t1125,exfiltrate,video file
t1126,detach,share connection
t1126,detach,windows admin share
t1126,detach,windows shared drive
t1126,disconnect,share connection
t1126,disconnect,windows admin share
t1126,disconnect,windows shared drive
t1126,remove,share connection
t1126,remove,windows admin share
t1126,remove,windows shared drive
t1127,use,cdb.exe
t1127,use,dnx.exe
t1127,use,kd.exe
t1127,use,msbuilld.exe
t1127,use,rcsi.exe
t1127,use,tracker.exe
t1127,use,trusted developer utility
t1127,use,windbg.exe
t1127,use,executable file
t1128,invoke,netsh.exe
t1128,use,netsh.exe
t1128,invoke,executable file
t1128,use,executable file
t1129,use,windows module loader
t1130,install,root certificate
t1131,use,autostart mechanism
t1131,use,lsa authentication package
t1132,encode,c2 communication
t1132,encode,c2 traffic
t1133,use,remote service
t1134,copy,access token
t1134,create,access token
t1134,impersonate,access token
t1134,manipulate,access token
t1135,look,shared drive
t1135,look,shared folder
t1135,search,shared drive
t1135,search,shared folder
t1136,create,cloud tenant account
t1136,create,domain account
t1136,create,local account
t1136,create,local system account
t1137,change,base template location
t1137,create,outlook form
t1137,create,outlook home page
t1137,create,outlook rule
t1137,insert vba macro,base template
t1137,modify,normal.dotm template
t1137,place dll reference,registry key
t1137,use,automation add ins
t1137,use,excel add in libraries wll
t1137,use,office add ins
t1137,use,office component object model com add ins
t1137,use,outlook add in
t1137,use,outlook form
t1137,use,outlook home page
t1137,use,outlook rule
t1137,use,vba add ins
t1137,use,vba editor vbe
t1137,use,visual studio tools for office vsto add ins
t1137,use,word add in libraries
t1137,use,excel add in libraries xll
t1138,use,shim
t1138,use,shim database
t1139,look,file
t1139,search,file
t1140,decode,binary fragment
t1140,decode,executable file
t1140,decode,file
t1140,decode,information
t1140,decode,remote access tool
t1140,deobfuscate,binary fragment
t1140,deobfuscate,executable file
t1140,deobfuscate,file
t1140,deobfuscate,information
t1140,deobfuscate,remote access tool
t1140,reassemble,binary fragment
t1140,reassemble,executable file
t1140,reassemble,file
t1140,reassemble,information
t1140,reassemble,remote access tool
t1141,mimic,input prompt
t1141,prompt user,credential
t1141,use,input prompt
t1142,access,keychain
t1143,hide,hidden window
t1143,hide,running window
t1143,implement,hidden window
t1143,implement,running window
t1144,delete,quarantine flag
t1144,modify,quarantine flag
t1144,remove,quarantine flag
t1144,reset,quarantine flag
t1145,extract,private key
t1145,gather,private key
t1145,intercept,private key
t1145,steal,private key
t1145,use,input capture
t1146,clear,command history
t1146,delete,command history
t1146,remove,command history
t1147,hide,user accounts
t1148,use,histcontrol
t1149,hijack,entry point for a binary
t1149,modify,entry point for a binary
t1150,modify,plist file
t1150,use,plist file
t1151,hide,file extension
t1151,hide,file type
t1152,abuse,agent
t1152,abuse,code
t1152,abuse,deamon
t1152,abuse,launchctl
t1152,execute,agent
t1152,execute,code
t1152,execute,deamon
t1152,execute,launchctl
t1152,install,agent
t1152,install,code
t1152,install,deamon
t1152,install,launchctl
t1152,launch,agent
t1152,launch,code
t1152,launch,deamon
t1152,launch,launchctl
t1152,load,agent
t1152,load,code
t1152,load,deamon
t1152,load,launchctl
t1152,reload,agent
t1152,reload,code
t1152,reload,deamon
t1152,reload,launchctl
t1152,use,agent
t1152,use,code
t1152,use,deamon
t1152,use,launchctl
t1153,use,source comamnd
t1154,register,code
t1154,register,command
t1155,run,applescript
t1155,run,script
t1155,use,applescript
t1155,use,script
t1156,insert code,bash_profile file
t1156,insert code,bashrc file
t1156,insert code,shell script
t1156,modify,bash_profile file
t1156,modify,bashrc file
t1156,modify,shell script
t1157,place,dylib
t1157,plant,dylib
t1157,use,dylib
t1158,hide,directory name
t1158,hide,file name
t1158,hide,folder name
t1159,configure,launch agent
t1159,install,launch agent
t1160,configure,launch daemon
t1160,create,launch daemon
t1160,install,launch daemon
t1160,modify,launch daemon
t1161,remove,lc_code_signature command
t1162,modify,login item
t1162,modify,plist file
t1162,register,login item
t1162,register,plist file
t1162,set,login item
t1162,set,plist file
t1163,use,rc.common file
t1164,modify,loginwindow plist file
t1164,modify,plist file
t1164,modify,property list file
t1165,create,startup item
t1165,create,startup item directory file
t1165,create,startup item directory folder
t1165,modify,startup item
t1165,modify,startup item directory file
t1165,modify,startup item directory folder
t1166,set,setgid bits
t1166,set,setuid flag
t1167,scan,securityd memory
t1168,schedule,executable execution
t1168,schedule,job
t1168,schedule,program execution
t1169,use,sudoers file configuration
t1170,execute,.hta file
t1170,execute,file
t1170,execute,javascript
t1170,execute,vbscript
t1171,collect,hash
t1171,collect,ntlmv2 hash
t1171,collect,username
t1171,crack,hash
t1171,crack,ntlmv2 hash
t1171,crack,username
t1171,intercept,hash
t1171,intercept,ntlmv2 hash
